osm_id,osm_type,name,amenity,cuisine,brand,operator,address,housenumber,postcode,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,latitude,longitude,search_postcode_sector,search_ward,search_constituency,is_chain_name,chain_matched,is_chain_brand,is_chain_website,is_chain,validated,validation_status,google_place_id,google_name,google_types,google_rating,google_user_ratings_total,google_price_level,google_vicinity,google_lat,google_lng,business_status,google_phone,google_phone_intl,google_website,google_opening_hours,google_photo_reference,search_type,data_source
,,,,,,,,,,,,,,,,,,,BS1 6 2,Frome Vale,,,,,,,,,ChIJMw8MFySPcUgRkYgHLDZihRI,Naga Tandoori,"meal_takeaway,restaurant,point_of_interest,food,establishment",3.9,12,,"Lanaway Road, Bristol",51.4868127,-2.5199373,OPERATIONAL,0117 958 5647,+44 117 958 5647,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1730""}}, {""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""1730""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1730""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1730""}}, {""close"": {""day"": 5, ""time"": ""2330""}, ""open"": {""day"": 5, ""time"": ""1700""}}, {""close"": {""day"": 6, ""time"": ""2330""}, ""open"": {""day"": 6, ""time"": ""1700""}}], ""weekday_text"": [""Monday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: Closed"", ""Wednesday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Friday: 5:00\u2009\u2013\u200911:30\u202fPM"", ""Saturday: 5:00\u2009\u2013\u200911:30\u202fPM"", ""Sunday: 5:30\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN0ugRxq40WQcDt6Aq7JWD6MwsxR0Nuw932BZLP-OKWe3_BTdM68ffLsEyCFf2-3YuwsyEszHq1P3f0gGA3BRX8ZkaKIQtoG-vqOj-0P2HQozuLArwXuOuD_PYP2T9UyUZnm-nkQHiGPI9W8MWfzX_tGivsSQj0-8dJiXfHnVvpXMkK4Vh3DQCfVWsEtgvBsf700KIrg1tOOw0KX-aNnGD7X3h3ty6RipExzh8a_qZ51mpLu8ro75MHZKKcPpCPoXtAUVhHjGaUWjICpa1SYqrSjBBeFiBd9tH_Cy7Zovk62ig,restaurant,Google
,,,,,,,,,,,,,,,,,,,BS1 3 8,Hartcliffe and Withywood,,,,,,,,,ChIJ8yL5BnKMcUgRZBTiM9DFAl4,Nan King,"meal_takeaway,restaurant,point_of_interest,food,establishment",3.9,87,1,"29 Highridge Road, Bishopsworth, Bristol",51.4120092,-2.6220601,OPERATIONAL,0117 978 1111,+44 117 978 1111,https://nanking.co.uk/gWrK,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1700""}}, {""close"": {""day"": 1, ""time"": ""2230""}, ""open"": {""day"": 1, ""time"": ""1700""}}, {""close"": {""day"": 3, ""time"": ""2230""}, ""open"": {""day"": 3, ""time"": ""1700""}}, {""close"": {""day"": 4, ""time"": ""2230""}, ""open"": {""day"": 4, ""time"": ""1700""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1700""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1700""}}], ""weekday_text"": [""Monday: 5:00\u2009\u2013\u200910:30\u202fPM"", ""Tuesday: Closed"", ""Wednesday: 5:00\u2009\u2013\u200910:30\u202fPM"", ""Thursday: 5:00\u2009\u2013\u200910:30\u202fPM"", ""Friday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 5:00\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN1VYftT_P4B3LRFVaACtb2k8FwDlDKnyw08txlkHBgC3hvRvHirhB7j8yD6HgTNMan1N_hItFGiowl0fsc_Q7dqiBZ52CUqKcZoAxEP3BiM5WQi1pYnpTAiz9-rC7TWu8hB2MfkLAy1fWi2ybgSPueRvRbOCzPgg23rWOXC7DGdT5wPGHpS_xSpxaW-PUfY6LebRgCmZwLPkBveyL7h-Uxfoxg_8Jc_CA7SWyHbkF27RShvEh4_oG1eiKbLIGM7ifYlS0Q2mtK4cXDywlSFGZ8evWZrwHPvtuJ9WorW3JUmlYjNndFyWQlqSiWNsDcMeBwpTnenKW8hrGp5X8TfoWKC3N8ptmYVD-MvuEE4kbPFjox-USxM34p-j2d_Oj7lAtCPYfQJ5d9b8j5xeS1JDCY1vHsz_WQesk_NMpWRytk,restaurant,Google
,,,,,,,,,,,,,,,,,,,BS5 5,Easton,,,,,,,,,ChIJt13vvnePcUgRhMtFA-bR6co,Native Vine - Redfield,"bar,point_of_interest,food,establishment",4.6,50,,"217 Church Road, Bristol",51.4593999,-2.5546682,OPERATIONAL,0117 954 1602,+44 117 954 1602,https://nativevine.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""1730""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""1730""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1730""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1730""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 5:30\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 5:30\u2009\u2013\u200910:00\u202fPM"", ""Friday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Sunday: Closed""]}",AcnlKN1K8n31ygg6KQc3bAC3Y-A14XHXYrxQe4uKfsrPyzFwIDO0xHW6G8qoVbDl7CwU1N6F2NlPnKPWrdOK1YC607Swls5cg8l2Apd67hYkNh6FznD89lSBdidiDxgvvnn-9VROsquUc2v5zykqAxVbo6sJkUla7T4sfMkjab6RyLAjoIv8IkYvt2Yw4y9hGY1qyVbaIb3DOmguoM470VehFzuBGFJPQLUzNduon4yxpGgrN-s-QKIRXRRUAdlkuw7FxfU7Q7MaG9eFGaHUZvbkR2qw00ChHt97H4FVG3eBEYjxjw,bar,Google
,,,,,,,,,,,,,,,,,,,BS7 8,Horfield,,,,,,,,,ChIJ7QA-lwCPcUgRgEifysPYlew,Nepali Chulo,"restaurant,food,point_of_interest,establishment",5,183,,"403 Gloucester Road, Bristol",51.4840865,-2.5863663,OPERATIONAL,07585 484995,+44 7585 484995,https://nepali-chulo.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1600""}}, {""close"": {""day"": 1, ""time"": ""2200""}, ""open"": {""day"": 1, ""time"": ""1600""}}, {""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""1600""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""1600""}}, {""close"": {""day"": 5, ""time"": ""2200""}, ""open"": {""day"": 5, ""time"": ""1600""}}, {""close"": {""day"": 6, ""time"": ""2200""}, ""open"": {""day"": 6, ""time"": ""1400""}}], ""weekday_text"": [""Monday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: Closed"", ""Wednesday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Friday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 2:00\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 4:00\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN1-2r_6d9FIGmVhzwnAfIuxIeAsz7wZ7ir_zBLmZVZk7qBmcBbemDoVfIUcbLHcyPB4P1pPJS8yESPR7k5NhUIz2mEcHSf5dWlWY0ODO_QAEJCrmb0pAvKM8XvjAiWHJ1IllmgLHKPxMr0SfXQvPAy8o5qaqKLiHPC3d24K-2Vkrn1Cr_kfSZD1AJba-P0IK9XkqG1vb0LKsKn54nOC02kmcXE76IgJbADN1zzqiBke0zNjcHu8QfnTZUStZibfojfb8BgwrOfb5Kl-X9FHsU1ADB8BLa8PtdqlZ25o6FaQg1r8eycxbDa0cQs1x5glHUzj4Jvzv-7UeaXeL6zvODiHC6b54WY651RtmemfBUEkAEfUIFvwvENT06Uu-0aNvCcr4xdSWjLmGe55ul_JWKRy1N84czZ_ZfjlHT_a5D9TTUf1q0oe1y_THqOVMdHY,restaurant,Google
,,,,,,,,,,,,,,,,,,,BS3 4,Bedminster,,,,,,,,,ChIJW75wgkONcUgRcoyvIKbcSJU,New Havana's (Bristol Bedminster),"meal_takeaway,restaurant,food,point_of_interest,establishment",3,2,,"13 Cannon Street, Bedminster, Bristol",51.4412431,-2.6014047,OPERATIONAL,0117 325 5352,+44 117 325 5352,https://www.thehavanas.co.uk/bristolbedminster/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2245""}, ""open"": {""day"": 0, ""time"": ""1630""}}, {""close"": {""day"": 2, ""time"": ""2245""}, ""open"": {""day"": 2, ""time"": ""1630""}}, {""close"": {""day"": 3, ""time"": ""2245""}, ""open"": {""day"": 3, ""time"": ""1630""}}, {""close"": {""day"": 4, ""time"": ""2245""}, ""open"": {""day"": 4, ""time"": ""1630""}}, {""close"": {""day"": 6, ""time"": ""0200""}, ""open"": {""day"": 5, ""time"": ""1630""}}, {""close"": {""day"": 0, ""time"": ""0200""}, ""open"": {""day"": 6, ""time"": ""1630""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 4:30\u2009\u2013\u200910:45\u202fPM"", ""Wednesday: 4:30\u2009\u2013\u200910:45\u202fPM"", ""Thursday: 4:30\u2009\u2013\u200910:45\u202fPM"", ""Friday: 4:30\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Saturday: 4:30\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Sunday: 4:30\u2009\u2013\u200910:45\u202fPM""]}",AcnlKN38hO-XQrfBBUNUi-SCzTwXrwkWlfoUPcaUUIhZwa0LSlxZt81wNZu4ybi6Qs9M_yI6oXJUyxQUFGGvkCjqLCELXR5dTKpmoTQ-LvCeiLxC9Ee8QNU-cRxDdy4AxoSSA328gWqkP0wRBNMOMfcDJ8nXOLu87zfWBPMbLvbGuuzH2QyNWESHEoX1GpVG53VJROjYqOOwCLEKJMRrqdF6apIFgNR3hqRZUX2J5CdOaSwqYapX-PgmPj-MIEGajkooKUvU0W7KyjveLUO_Et6rkKWf_woeKeM0GdMb9__19xWy6Q,restaurant,Google
,,,,,,,,,,,,,,,,,,,BS7 8,Horfield,,,,,,,,,ChIJab5h0QKOcUgRrLJegtd2gOo,New Taj,"meal_takeaway,restaurant,food,point_of_interest,establishment",4.8,73,,"404 Gloucester Road, Bristol",51.4844187,-2.5866871,OPERATIONAL,0117 942 1992,+44 117 942 1992,http://www.newtaj.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1730""}}, {""close"": {""day"": 1, ""time"": ""2200""}, ""open"": {""day"": 1, ""time"": ""1730""}}, {""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""1730""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""1730""}}, {""close"": {""day"": 5, ""time"": ""2200""}, ""open"": {""day"": 5, ""time"": ""1730""}}, {""close"": {""day"": 6, ""time"": ""2200""}, ""open"": {""day"": 6, ""time"": ""1730""}}], ""weekday_text"": [""Monday: 5:30\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: Closed"", ""Wednesday: 5:30\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 5:30\u2009\u2013\u200910:00\u202fPM"", ""Friday: 5:30\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 5:30\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 5:30\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN1AejyGSR2b_m36UX1-aLLClf2alCkfNBvq1fFso5JW71WrnukNrMqFlATxw3JPIc03-1CImuAQOWjWOJ5HWBtcAteC8zVz0ozCBSyojFrL2O54carg9R3xMfZmJ3xz8hrHzoNRLnQ245PIdV6k8eK0GhwwEZ9J7oqV5lIklt_h6z2UercmIeDMHl_LJg7YGL6hNRZAdxBsJF2tFeV0TM8xxUZ7PRb0OWfsW214oL07LLIUqgustbvdC6o0UAYnBe2LEhJHwH5orOZP9Cxxq8SDxFwjgEdbfwsXrSMn0q76adEgVrKkaLjclT4N4OsLazqxVNiWXgXzZt7Ve9j4GIxLsKrFeZA1Wy52vEiUNI4CLxgnyOiis0-49pzigY3-Avk93cemPqDOAtKnhNSfxlFPatDaTkC2nLerU4dh3KdYeyQy,restaurant,Google
13257302290,node,Niji Sushi Bristol,restaurant,japanese;sushi,,,Union Street,63,BS1 2DU,+44 787 424 3583,https://nijisushibristol.com,We-Sa 12:00-21:30; Su 12:00-20:30,,,,,51.45766,-2.5924973,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJ_THrCuaPcUgRCUtQG3wcnXQ,Niji Sushi Bristol,"restaurant,point_of_interest,food,establishment",4.8,569,,"Ground floor flat, 63 Union St, Bristol",51.4576538,-2.5925249,OPERATIONAL,07874 243583,+44 7874 243583,https://nijisushibristol.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2030""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2130""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2130""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2130""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2130""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Friday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20098:30\u202fPM""]}",AcnlKN2-EXPt9m0xamoytWGsCgk9J4I4ptHk8wi5H3xkrfojyQ2d6m_eO6Wu1M0YNzIWOFmBL83eFZQCbxeovqPgtFqmWOHOe8e-mhRbfXB05nbLDc52lrwZZz4z4out7BZ7RhFHaxJdSvLG39W9dLpwYo5dvbFWiF-NySFGqEE5By9Dbywiaytmib_PjBJHIkwtNvyjVlBH2XVs9qeIjwZRn8j9UobukgSfugwF-GOhm2kjbic4mxsU0QvzoGOp4QKKLUZVIhUpCmZgkC2zfExMzWOgH8DWIHq2TYavl8cEWVn0IDQBdCTGMrUFN7Xh2v4SRAMVw35H0_F3V42udGThGGeYXCsUj2nbZudhxsu52qoRYg2P0ybqtPc9XBK4JOy8528vTfEAwJ2YhP5oM1j-AVARr9NdDwLZs8ldtyPZV5Atgiuj,,OSM
108832789,way,No. 51,pub,pizza,,,Stokes Croft,51,BS1 3QP,,,,yes,,,,51.4621761,-2.5905074,BS2 8,Ashley,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJhfplznmOcUgReryYIk1ojP0,No. 51,"bar,night_club,point_of_interest,establishment",4.2,581,2,"51 Stokes Croft, Bristol",51.4621424,-2.5904387,OPERATIONAL,0117 904 1644,+44 117 904 1644,http://51stokescroft.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 6, ""time"": ""0300""}, ""open"": {""day"": 5, ""time"": ""2000""}}, {""close"": {""day"": 0, ""time"": ""0300""}, ""open"": {""day"": 6, ""time"": ""2000""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: Closed"", ""Thursday: Closed"", ""Friday: 8:00\u202fPM\u2009\u2013\u20093:00\u202fAM"", ""Saturday: 8:00\u202fPM\u2009\u2013\u20093:00\u202fAM"", ""Sunday: Closed""]}",AcnlKN3a-ATbBx6016VKDhBjVFCQncq4v92ARDWSfw1KLV2ud8PAl6L4c3B0wFwf6FzlSYjYlh8AUBxOf0m8vn5889xoWxbx0ebrA0IPpJ9xIMDVdNtq7OMj7mV4SjQjYCHMjk3DhMpWfMAyJoBQwD4qS6FjxZB1X-7AFiKEbv3GuBj2pTiIEzRU921POyGdhn2kvlPXaxWpuKmNEokH-78EdWMW0xB0-uxZwdCXKWOQqHmnzojL1clbD028n29rg3XO0eSRsx8GAbTLygrI9oNftxy7QSDgQ-KxdVsCYqv3NPOSZA,,OSM
12973154704,node,No.1 Harbourside,pub,oysters;tapas,,,Canons Road,1,BS1 5UH,,,"Mo 16:30-22:00, Tu-Th 11:00-23:00, Fr 11:00-01:00, Sa 10:00-01:00, Su 10:00-22:00",,,,limited,51.4520986,-2.5980994,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJVRi5dyyMcUgRpcIJpmZiVmY,No.1 Harbourside,"restaurant,bar,point_of_interest,food,establishment",4.1,1495,2,"1 Canon's Rd, Bristol",51.452168,-2.5979658,OPERATIONAL,0117 929 1100,+44 117 929 1100,https://www.no1harbourside.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1000""}}, {""close"": {""day"": 1, ""time"": ""2200""}, ""open"": {""day"": 1, ""time"": ""1600""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1100""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1100""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1100""}}, {""close"": {""day"": 6, ""time"": ""0100""}, ""open"": {""day"": 5, ""time"": ""1100""}}, {""close"": {""day"": 0, ""time"": ""0200""}, ""open"": {""day"": 6, ""time"": ""1000""}}], ""weekday_text"": [""Monday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20091:00\u202fAM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20092:00\u202fAM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN38cYGPDdCFz8u5xf78L-EAcfZ8zmc0SMHas1sva1Kiy33_8eAECVA_dfo0vHPrKghNqCxDqzpjXLmV0N-C4Z-YB-tgag8uYLJB_ypIk1xkfl1OES_d7hgOtn6ZBL_f-eQFkCZViqi3FmI9GobiUT7rRr9hiM6hnb39fl3CYFhQDHEBGBxu79tWgTZgcud3QFec758VWwAs4XS-o8Zy1VnI5YQY38qJzZGRAr8S1i-DEqIszIRObG5HU2uAm-dbLn1j1VPdqyRdgrAk9trxiGFESegytS3IOu_r5ivvcLnaUw,,OSM
1386051923,node,No. 4,restaurant,,,,Rodney Place,4,BS8 4HY,+44 117 9735422,http://www.numberfourrestaurant.co.uk/,,,,,,51.4555718,-2.6198581,BS8 3,Clifton,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJnWOQ7ceNcUgRawv1hkga_WQ,No.4 Clifton Village,"restaurant,bar,food,point_of_interest,establishment",4.5,280,,"The Rodney Hotel, 4 Rodney Pl, Clifton, Bristol",51.4555475,-2.61977,OPERATIONAL,0117 970 6869,+44 117 970 6869,http://www.no4cliftonvillage.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""1700""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2230""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2230""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2230""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2230""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Friday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Saturday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]}",AcnlKN1ycEVy5FW_UGhSaQCgHUCgur264xzGQ6mFoKRSRLcJn-B9cykI6kDfJSWOOtA1KZziIUzidCrGOHk5VlUvbHwourOrCipnguaKijAsWnZcLBcttSG1eMaRzH3Bgeq4WBQ4gwF8opE_sI82oxWHGyqSOYXzX6fG4lQgHT9CzbLukF--7f6vXGv3SjyTdnfP7fW6DRlZ3BdH71w1eI5BHoRR3-qNNLIVsQX3UhuLTrd8yO4sKbLlOz0cGSJRzG080ZaPvPS9qlD45WRmjES5d9LZoVtXQGGHFpEt1FVPHxgarQ,,OSM
277928473,way,Noa,restaurant,japanese,,,Waterloo Street,13-Dec,BS8 4BT,+44 117 973 2881,http://www.noajapanese.co.uk,,,,,,51.4554122,-2.6206777,BS8 3,Clifton,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJm7doCriNcUgRRTgwPfD2M58,Noa Japanese,"restaurant,point_of_interest,food,establishment",4.4,528,2,"12-13 Waterloo St, Clifton, Bristol",51.4553814,-2.6205732,OPERATIONAL,0117 973 3212,+44 117 973 3212,https://noasushi.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2230""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""2230""}, ""open"": {""day"": 1, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2230""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2230""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2230""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2230""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Tuesday: Closed"", ""Wednesday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Friday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Saturday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Sunday: 12:00\u2009\u2013\u200910:30\u202fPM""]}",AcnlKN3U_dGJsA8Hs2OP15Mhnsd_L3fBIfrq8xOnKAslHZUlMolwLgh4WQHg192PH0MZ9Taa5MAlrt_OBbdo96Ak6k98nnmTkNAdTD-dTolNCAMR5t6BgYjvxHpYqG6Xuhg73lWHSqOj36coFIDD6VYSfRMu454YWhVp08L8fuxepXYnZtAuEwF5Y2QCHSUIdCwG1cz4YdWG3g3u3oGbKGGfxECQWmwbmHcxcsyHh_lhDIHjVWixqCUhzTG8Z2GBFeAkKneaeZ4EwO-MV7UJ8dEGeCYGeMCig2dPsfWueOTeTzlEofMKCR3rMR8n1ZuRjrBpRNozuQoGjXjtpzDWUxCzHl-kyi6YxMngNh1mA11deT-0H83mwj_ci03iAXOZorjFkYb_6GqT6E7_x9KTLHqcP_cGZWLwmBOGY4NrFH0u_UdheQ,,OSM
,,,,,,,,,,,,,,,,,,,BS1 3 7,Hartcliffe and Withywood,,,,,,,,,ChIJ7W5a2myMcUgRVGLbi4xXPps,Nobanno Indian Cuisine,"restaurant,point_of_interest,food,establishment",4.5,159,2,"4, The Parade, Church Road, Bristol",51.4153886,-2.6177586,OPERATIONAL,0117 935 9700,+44 117 935 9700,http://nobanno.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2330""}, ""open"": {""day"": 0, ""time"": ""1730""}}, {""close"": {""day"": 2, ""time"": ""2330""}, ""open"": {""day"": 2, ""time"": ""1730""}}, {""close"": {""day"": 3, ""time"": ""2330""}, ""open"": {""day"": 3, ""time"": ""1730""}}, {""close"": {""day"": 4, ""time"": ""2330""}, ""open"": {""day"": 4, ""time"": ""1730""}}, {""close"": {""day"": 5, ""time"": ""2330""}, ""open"": {""day"": 5, ""time"": ""1730""}}, {""close"": {""day"": 6, ""time"": ""2330""}, ""open"": {""day"": 6, ""time"": ""1730""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 5:30\u2009\u2013\u200911:30\u202fPM"", ""Wednesday: 5:30\u2009\u2013\u200911:30\u202fPM"", ""Thursday: 5:30\u2009\u2013\u200911:30\u202fPM"", ""Friday: 5:30\u2009\u2013\u200911:30\u202fPM"", ""Saturday: 5:30\u2009\u2013\u200911:30\u202fPM"", ""Sunday: 5:30\u2009\u2013\u200911:30\u202fPM""]}",AcnlKN2ovvzMzhBDzlVu8VQ1I9EIdE-uR2e1x26geQ6fZYb5fHI_zi0yZQEaWUOgs_xsHjhwgDrVPFqRyjk2q5slrvwysI0dlAVvGd95keHqc2mu-0Te0o12c12m35U57kL5vgN0kWGL_yAguK1nEO8_YbKwcZq6xtizDagDM-5pcUCjGckyP5vQPOp0_2W99ubRnr0v_oibL8AxzzLbL5v9qz_BaYCAOKMbZ5LbuZvnRSRPydSbZlRJgtuUO_50gT1gIrJlwoC6ZT0nysJ4ZvM-16oyW2Ch8eMcEhUr4tlDHfoftViUd67zJjJmq3or-9EL0A3BzklXaaOTp3EHSlEEkNCf4lorWhsZpbmbz5eJFxbB4TOX_ATU6JCH8Md3VjgjjZdlBh7HeSf9ns328KubiqnQFVwYhwU0iEyuRZMuJ0Sehw,restaurant,Google
